Line_ID,day,month,year,category,article,kurz_text,haupt_text
507,11,6,2021,Politik,Habeck warnt Delegierte vor unrealistischen Forderungen,"
Verzetteln sich die Grünen bei ihrem Parteitag in utopischen Forderungen? Der Ex-Vorsitzende Özdemir sieht die Gefahr eines »Übersteigerungswettbewerbs«. Parteichef Habeck will das unbedingt verhindern.
","
Die Grünen wollen bei ihrem Parteitag an diesem Wochenende entscheidende Schritte vor der Bundestagswahl gehen. Annalena Baerbock soll von den Delegierten als Spitzenkandidatin bestätigt, das Wahlprogramm beschlossen werden.
"
508,8,6,2021,Politik,Hamburg öffnet für Touristen und erlaubt Treffen zu zehnt,"
Die Corona-Infektionszahlen in Hamburg sinken, die Zahl der Touristen könnte bald steigen. Lockerungen gibt es auch für Saunen und Wellnesseinrichtungen. Diskotheken aber bleiben weiter geschlossen.
","
Angesichts weiter sinkender Corona-Infektionszahlen hat Hamburgs Bürgermeister Peter Tschentscher (SPD) neue Öffnungsschritte verkündet. Ab Freitag dürfen unter anderem Hotels und andere Beherbergungsbetriebe wieder zu 100 Prozent belegt werden. Im Freien dürfen sich dann bis zu zehn Personen aus unterschiedlichen Haushalten treffen.
"
509,8,6,2021,Politik,Linkenpolitiker kritisieren Lafontaine wegen Aufruf zur Nichtwahl,"
Der parteiinterne Streit der Linken im Saarland eskaliert weiter. Erst hatte sich Oskar Lafontaine von der Wahl seiner Partei distanziert. Nun kritisieren prominente Bundespolitiker seinen Aufruf als falsch.
","
Seit Wochen schwelt bei den Linken im Saarland ein interner Streit über mutmaßlichen Betrug mit Beiträgen. Nun haben sich prominente Bundespolitiker in den Streit eingemischt. Der Vorsitzende der Linksfraktion im Bundestag, Dietmar Bartsch, kritisierte den Vorsitzenden der Linksfraktion im saarländischen Landtag, Oskar Lafontaine.
"
510,2,3,2021,Politik,Die Öffnungsdiskussionsorgien sind wieder da,"
Liebe Leserin, lieber Leser, guten Morgen,heute geht es um das Durcheinander vor der morgigen Ministerpräsidentenkonferenz: lockern oder nicht? Die Politiker stehen unter Druck. Außerdem geht es um die neue Wissenschaftsfeindlichkeit und die unglaubliche Wirksamkeit der Corona-Impfstoffe.
","
Der große FlickenteppichMorgen beraten Bund und Länder wieder über die Corona-Maßnahmen. Der Druck aus der erschöpften Bevölkerung ist groß, sie zu lockern – auch wenn die angestrebte 35er-Inzidenz in weiter Ferne liegt, ja, die Zahlen sogar steigen und nach dem Beginn einer dritten Welle aussehen. Auch wenn die Impfungen quälend langsam vorangehen und Hunderttausende Dosen der AstraZeneca-Vakzine ungenutzt in Kühlschränken vor sich hin lagern – was die Regierung aber nicht dazu bewegt, die Dosen außerhalb der Impfreihenfolge an alle Interessierten freizugeben.
"
511,5,5,2021,Politik,"


","
Zuletzt rutschte die Union in Umfragen auf Platz zwei hinter den Grünen ab, nun sieht es nach einem Ende des Niedergangs aus. Auch Kanzlerkandidat Armin Laschet gewinnt langsam an Rückhalt.
","
Es gab schon vergnüglichere Zeiten für die Union als die vergangenen Wochen. Erst setzte die Maskenaffäre CDU und CSU zu, dann kostete der Machtkampf um die Kanzlerkandidatur zwischen CDU-Chef Armin Laschet und CSU-Chef Markus Söder weitere Sympathien.
"
512,24,2,2021,Politik,Zehneinhalb Jahre Haft für IS-Chefanwerber Abu Walaa,"
Er soll Chef der Terrorgruppe IS in Deutschland gewesen sein: Nun hat das Oberlandesgericht Celle den IS-Chefanwerber Abu Walaa zu zehneinhalb Jahren Haft verurteilt. Auch drei Mitangeklagte wurden schuldig gesprochen.
","
Dreieinhalb Jahre lang hörten sich die Richterinnen und Richter am Oberlandesgericht Celle Beweise gegen Ahmad Abdulaziz Abdullah A. an. Nun haben sie den mutmaßlichen Deutschland-Chef der Terrormiliz »Islamischer Staat« zu zehneinhalb Jahren Haft verurteilt. Das Gericht befand den 37-jährigen Iraker Abu Walaa am Mittwoch wegen Unterstützung und Mitgliedschaft in der Terrororganisation für schuldig.
"
513,30,5,2021,Politik,"


","
SPD-Parteichefin Saskia Esken besucht in Halle den Landtagswahlkampf. Die Genossen in Sachsen-Anhalt stecken im Umfragetief. Kann sie helfen?
","
Mitten in Halle, die Sonne strahlt, kommt ein junger Mann am Straßenrand auf die SPD-Vorsitzende Saskia Esken zu. Er hat etwas zu klären. Wie es denn sein könne, dass sie, die angibt, für ein progressives Bündnis zu kämpfen, als Parteichefin Olaf Scholz zum Kanzlerkandidaten gemacht habe.
"
514,2,1,2021,Politik,"Lockerungen erst, wenn die Lücke gefüllt ist","
Liebe Leserin, lieber Leser,heute beschäftigen wir uns mit dem ärgerlichen Mangel an Impfstoff, mit der Frage, warum auch das Recht auf Office wichtig ist, und mit den Selbstfindungsproblemen der FDP. 
","
Biontech-Chef: »Es fehlen weitere zugelassene Impfstoffe«Silvester habe ich auf dem Dach des Mehrfamilienhauses verbracht, in dem ich wohne. Von dort aus kann man die umliegenden Straßenzüge gut überblicken und auf die Balkone und durch die Fenster der gegenüberliegenden Häuser schauen. Viele Wohnungen waren dunkel, die Bewohnerinnen und Bewohner waren wahrscheinlich Einladungen gefolgt oder verreist – »reduzieren Sie Ihre Kontakte auf ein Minimum, reisen Sie nicht«, hatte Lothar Wieler, Chef des Robert Koch-Instituts, vor Weihnachten und dem Jahreswechsel gesagt. In manchen Wohnungen kamen größere Gesellschaften zusammen, in einigen wurde getanzt. Aber auf vielen Balkonen standen nur wenige Menschen, die wahrscheinlich zu einem Haushalt gehörten; Kinder schwenkten Wunderkerzen. Natürlich gab es auch ein Feuerwerk, Krankenwagen und Polizeisirenen waren zu hören.
"
515,28,12,2020,Politik,Wut statt Wehmut,"
Großbritannien ist raus aus der EU. Die Lügner und Dilettanten auf der Insel haben gewonnen. Sie sind eine ewige Schande für alle Konservativen.
","
In liberal-konservativen Milieus hält man darauf, die Dinge von Grund auf gelassen zu sehen und gegebenenfalls mit Fassung zu tragen. Aber wir sind auch nur Menschen.Darum möchte ich an dieser Stelle jetzt die Fassung verlieren und mich kolossal über den Brexit aufregen: In all den Jahren als Journalist habe ich kein so beschämendes Schurkenstück erlebt wie dieses, noch dazu ins Werk gesetzt von einer Partei, die sich »konservativ« nennt.
"
516,4,5,2021,Politik,Jetzt macht sich auch Deutschland etwas locker,"
Liebe Leserin, lieber Leser, guten Morgen,heute geht es um den europäischen Öffnungstrend, der langsam auch die Bundesrepublik erreicht. Außerdem befassen wir uns mit den Lockerungen für Geimpfte, dem Erfolg der deutschen Impfkampagne und wir werfen einen Blick nach Madrid, dem Schweden des Südens.
","
Der europäische Lockerungstrend erreicht DeutschlandDer Frühling kommt jetzt auch in Deutschland an: Nachdem die meisten Nachbarländer Öffnungen angekündigt oder bereits umgesetzt haben, zeichnet sich auch in mehreren Bundesländern ein zaghafter Ausstieg aus dem Lockdown an. Die amtliche Inzidenz ist in vielen Landkreisen, vor allem im Norden, bereits unter 100 gesunken. Und da endet die Bundesnotbremse und jedes Bundesland ist wieder für den eigenen Kurs verantwortlich. Heute will sich im besonders strengen Hamburg der Senat mit der Frage der Ausgangssperre befassen – nachdem die Inzidenz hier erstmals wieder unter 100 gefallen ist. Auch in Niedersachsen wird heute über Lockerungen nachgedacht, in Bayern sind sie für nächste Woche angekündigt. Oft geht es dabei um die Öffnung der Restaurantterrassen (die in Teilen des Saarlands und Schleswig-Holsteins bereits Realität ist). Das ist eine Folge der sinkenden Zahlen im ganzen Land: Sie entwickeln sich deutlich gnädiger als die wissenschaftlichen Modellierer teilweise vorhergesagt hatten.
"
517,19,4,2021,Politik,"Grüne Besserwisser, grüne Besserkönner?","
Guten Abend, die drei Fragezeichen heute:Grüner Wahlkampf – Werden aus Stimmungen Stimmen?Super League – Eine Liga für sich?Nasa-Manöver – Wie fliegen Helikopter auf dem Mars?
","
1. Aufsteigerin des TagesFalscher hätten die Grünen die Stimmung im Land nicht einschätzen können: »Alle reden von Deutschland. Wir reden vom Wetter.« Mit dem Slogan vergeigten sie 1990 den Wahlkampf und flogen aus dem Bundestag. Die Deutschen im Einheitstaumel mit der drohenden Klimakrise langweilen – inhaltlich im Rückblick gerechtfertigt (die Krise droht 30 Jahre später zur Katastrophe zu werden), als Wahlkampfstrategie ein Desaster.
"
518,17,5,2021,Politik,Den Nahostkonflikt »lösen« – geht das eigentlich?,"
Liebe Leserin, lieber Leser, guten Morgen,heute geht es um die Frage, ob es zurzeit um eine »Lösung« des Nahostkonflikts überhaupt gehen kann, um die neue Sponti-Stimmung in der katholischen Kirche und die vorsichtige Rückkehr in ein vertrautes Leben.
","
Die neue Macht der AntisemitenAm Wochenende hat Innenminister Horst Seehofer ein hartes Durchgreifen bei antisemitischen Vorfällen in Deutschland angekündigt, auch Bundespräsident Frank-Walter Steinmeier verurteilte die antisemitischen Demonstrationen. In verschiedenen deutschen Städten waren vergangene Woche israelische Fahnen verbrannt worden.Durchzugreifen und anzuklagen, beides ist richtig und notwendig. Wie dramatisch die Lage aber eigentlich ist und wie kompliziert es sein kann, darauf zu reagieren, zeigt sich an den versteckteren Ereignissen: Die westfälische Stadt Hagen hat, wie am Wochenende auch überregional bekannt wurde, am Mittwoch die israelische Flagge vor dem Rathaus – die gehisst worden war, um an ein erfreuliches historisches Datum zu erinnern –, vorsorglich abgehängt, »zur Deeskalation«, so hieß es. Hier mag zwar guter Wille der Antrieb gewesen sein, aber vorauseilendes Handeln bestätigt hier nur, wie viel Macht Antisemiten schon wieder haben.Nach Demos: Seehofer will »volle Härte des Rechtsstaats« gegen AntisemitismusLässt sich der Nahostkonflikt wirklich »lösen«?
"
519,27,2,2021,Politik,Janine Wissler und Susanne Hennig-Wellsow sind neue Vorsitzende der Linken,"
Die Linke hat auf ihrem digitalen Parteitag eine neue Führung gewählt: Janine Wissler und Susanne Hennig-Wellsow lösen Katja Kipping und Bernd Riexinger ab.
","
Die Linke hat eine neue Doppelspitze. Die hessische Landtagsfraktionschefin Janine Wissler und die thüringische Linkenvorsitzende Susanne Hennig-Wellsow werden künftig die Partei führen. Beide wurden auf dem digitalen Parteitag als neue Chefinnen gewählt. Damit hat erstmals seit 20 Jahren in Deutschland wieder eine große Partei ein rein weibliches Führungsteam. Bei den Grünen war das zwischen 1998 und 2000 mit Antje Radcke und Gunda Röstel schon einmal der Fall.
"
520,13,4,2021,Politik,Sie kann es können,"
Gegen Annalena Baerbock als Kanzlerkandidatin spreche ihre fehlende Regierungserfahrung, heißt es. Doch die wird überschätzt – das zeigt die verkorkste Pandemiepolitik der Langzeitregierenden.
","
40 Jahre jung und keinerlei Regierungserfahrung? Schwer vorstellbar, höre ich in meinem Bekanntenkreis. Viele können sich eher Robert Habeck als Annalena Baerbock im Kanzleramt vorstellen, das sagen auch Frauen. »Sie wäre die Erste, die ohne jede Regierungserfahrung in das höchste Amt in Deutschland käme«, schreibt Silke Mertins in der »NZZ am Sonntag« und nennt das »ein gewagtes Experiment«. Eine wichtige Voraussetzung, Vertrauen in eine politische Figur zu fassen, sei das Wissen um deren Erfahrung, meinte jüngst auch meine Kollegin Susanne Beyer in einem SPIEGEL-Kommentar. Hier sei Baerbock im Wettbewerb mit Habeck klar unterlegen: »Sie hat nie regiert.«
"
521,9,5,2021,Politik,"


","
Eine App will Menschen mit möglichst unterschiedlichen politischen Ansichten zusammenbringen. Projektleiterin Raewyn Leipold-Olszowka erklärt, wie dabei echter Dialog entstehen kann.
","
Die Plattform »Diskutier Mit Mir« will Menschen ins Gespräch bringen – und zwar vor allem dann, wenn sie nicht einer Meinung sind. Der Moderator und Schauspieler Louis Klamroth entwickelte das Konzept 2017 gemeinsam mit Freunden, vor der damaligen Bundestagswahl wurde es das erste Mal getestet. Im Superwahljahr 2021 geht die App nun zum ersten Mal ganzjährig an den Start.
"
522,26,4,2021,Politik,Merkel verspricht Aufhebung der Impfpriorisierung ab Juni,"
Bund und Länder haben beschlossen, die Impfreihenfolge aufzuheben. »Spätestens« im Juni soll es so weit sein, sagte Kanzlerin Merkel. Geimpfte und Genesene sollen zudem früher ihre Grundrechte zurückbekommen.
","
Die Reihenfolge der Impfpriorisierung soll schon bald aufgehoben werden. Das sagte Bundeskanzlerin Angela Merkel (CDU) nach einer gemeinsamen Runde mit den Ministerpräsidentinnen und Ministerpräsidenten in Berlin. Die Priorisierung soll »spätestens« im Juni aufgehoben werden. Merkel sagte, das heiße noch nicht, dass dann schon jeder geimpft werden könne. Aber dann solle sich jeder um einen Termin bemühen können. Ab Juni sollten auch Betriebsärzte verstärkt in die Impfkampagne eingebunden werden.
"
523,25,3,2021,Politik,Fällt der Osterurlaub auf Mallorca doch noch aus?,"
Die Testpflicht für Reiserückkehrer kommt – doch sie reicht Angela Merkel nicht. Die Kanzlerin lässt prüfen, ob sich Mallorca-Trips in den Osterferien ganz unterbinden lassen. Dagegen gibt es rechtliche Bedenken.
","
Ab der Nacht von Samstag auf Sonntag (0 Uhr) soll die neue Corona-Testpflicht für alle Reisenden gelten, die mit dem Flugzeug nach Deutschland einreisen wollen. Vorbehaltlich der Zustimmung durchs Kabinett werde morgen eine neue Einreiseverordnung veröffentlicht, heißt es im Bundesgesundheitsministerium. Ursprünglich hatten mehrere Medien, darunter auch der SPIEGEL, mit Bezug auf einen Entwurf aus dem Ministerium berichtet, die Testpflicht solle bereits am Freitag in Kraft treten.
"
524,10,4,2021,Politik,"»Das sind jetzt noch drei, vier schwere Monate ... «","
Seit mehr als einem Jahr ringen Kanzlerin und Ministerpräsidenten um die richtige Anti-Corona-Politik. Erfolgreich waren sie damit leider zu selten. Ihre eigenen Worte illustrieren das. Ein Rückblick.
","
»Wenn wir einheitliche, gesetzliche Regeln haben, dann muss man auch nicht alle zwei Wochen neu darüber verhandeln.«Vizekanzler und SPD-Kanzlerkandidat Olaf Scholz erläutert am 9. April, dass die für Montag geplante Ministerpräsidentenkonferenz nicht stattfinden wird und die Bundesregierung in der kommenden Woche eine Änderung des Infektionsschutzgesetzes anstrebt. Damit hält der Dämmerzustand mindestens eine weitere Woche an.
"
525,28,1,2021,Politik,Fahnder ermitteln mutmaßlichen Mörder von Samuel Yeboah,"
1991 zündeten Unbekannte im Saarland eine Asylbewerberunterkunft an und töteten einen Flüchtling aus Ghana. Nun hat der Generalbundesanwalt nach SPIEGEL-Informationen einen Verdächtigen ermittelt: einen Rechtsextremisten aus Saarlouis.
","
30 Jahre nach dem Mord an einem Flüchtling im Saarland gibt es eine neue, konkrete Spur. Wie der SPIEGEL aus Sicherheitskreisen erfuhr, durchsuchten Einsatzkräfte der Polizei in den Morgenstunden in Saarlouis die Wohnung und den Arbeitsplatz eines Verdächtigen. Es handelt sich um einen viele Jahre in der Szene aktiven Rechtsextremisten aus Saarlouis.
"
526,26,4,2021,Politik,Merkel gegen Gleichstellung von Getesteten mit Geimpften,"
Geimpfte könnten in Deutschland schon bald wieder mehr Freiheiten bekommen. Kanzlerin Angela Merkel warnt allerdings davor, negativ getesteten Menschen dieselben Rechte einzuräumen.
","
Kanzlerin Angela Merkel (CDU) hat vor dem Impfgipfel von Bund und Ländern am Nachmittag davor gewarnt, in der Diskussion über die Rückgabe von Freiheitsrechten Geimpfte und Getestete gleichzustellen. Für Getestete könne nicht das gelten, was für vollständig Geimpfte gelte, sagte Merkel Teilnehmerangaben zufolge am Montag in einer Sitzung des CDU-Präsidiums. Die Sicherheit der Impfung sei viel robuster als die Sicherheit von Tests. Zuerst hatte die »Bild«-Zeitung über die Zitate berichtet.
"
527,20,4,2021,Politik,CDU-Spitze will Laschet – aber war es das jetzt wirklich?,"
Liebe Leserin, lieber Leser, guten Morgen,heute beschäftigen wir uns mit dem Finale im Kanzlerkandidatendrama der Union, mit den Herausforderungen der Grünen-Bewerberin Annalena Baerbock und mit dem Aufmarsch der Polit-Prominenz im Wirecard-Untersuchungsausschuss.
","
Ein Sieg – vorerstWenn man denkt, irrer kann es ja nicht mehr werden in diesem erbittert geführten Duell zwischen Armin Laschet und Markus Söder, dann wird noch einer draufgesetzt. Es geht auf Mitternacht zu am späten Montagabend, der CDU-Bundesvorstand hat sich nach emotionaler Debatte endlich durchgerungen, über die K-Frage abzustimmen, da wird alles wieder infrage gestellt: Wer darf überhaupt mitstimmen (es gibt in dieser Runde auch zahlreiche beratende Mitglieder, die eigentlich nicht stimmberechtigt sind)? Kann man digital überhaupt geheim abstimmen? Wo sind die Registrierungsmails für die Abstimmung (im Spam-Ordner!)?
"
528,5,1,2021,Politik,"Impfen, runterfahren, schließen","
Neues Jahr, altes Leben zurück? Von wegen. Vor der Corona-Konferenz der Kanzlerin mit den Ministerpräsidenten belastet der schleppende Impfstart die Akteure. Dabei stehen wichtige Entscheidungen an.
","
Die Runde, die in der Coronakrise so an Bedeutung gewonnen hat, steht auch im neuen Jahr weiter im Zentrum des politischen Geschehens. Ab 13 Uhr schaltet sich Kanzlerin Angela Merkel (CDU) an diesem Dienstag mit den 16 Regierungschefinnen und Regierungschefs der Länder zusammen.
"
529,15,3,2021,Politik,Söder verteidigt Spahn,"
Nach dem Impfstopp für die AstraZeneca-Vakzine forderte ein SPD-Politiker die Entlassung von Gesundheitsminister Jens Spahn. Bayerns Ministerpräsident wehrt Kritik an seinem Unionskollegen nun ab.
","
Nach dem vorläufigen Stopp der Coronaimpfungen mit dem Wirkstoff des Herstellers AstraZeneca gerät Gesundheitsminister Jens Spahn (CDU) unter Beschuss. Spahn habe erst »bei der Beschaffung der Impfstoffe versagt, dann bei der Teststrategie«, sagte Thomas Kutschaty, Fraktions- und designierter Landesvorsitzender der SPD in Nordrhein-Westfalen.
"
530,11,12,2020,Politik,Seehofer fordert sofortigen Lockdown,"
Horst Seehofer will in der Corona-Bekämpfung nicht bis nach Weihnachten warten: Ein sofortiger Lockdown sei die »einzige Chance, wieder Herr der Lage zu werden«, sagte der Bundesinnenminister dem SPIEGEL.
","
Bundesinnenminister Horst Seehofer warnt davor, im Kampf gegen das Coronavirus mit einem Lockdown bis nach Weihnachten zu warten. »Die einzige Chance, wieder Herr der Lage zu werden, ist ein Lockdown, der aber sofort erfolgen muss«, sagte der CSU-Politiker dem SPIEGEL. »Warten wir bis Weihnachten, werden wir noch Monate mit den hohen Zahlen zu kämpfen haben.«
"
531,9,2,2021,Politik,"»Wer von der Pandemie profitiert, muss größere Lasten tragen«","
Bremens SPD-Bürgermeister Andreas Bovenschulte rechnet beim nächsten Pandemiegipfel mit Lockerungen im Shutdown. Nach der Coronakrise will er Onlinehändler zur Kasse bitten.
","
SPIEGEL: Alle blicken gespannt auf die Ministerpräsidentenkonferenz mit Bundeskanzlerin Angela Merkel an diesem Mittwoch. Werden Sie sich für ein Ende des strikten Shutdowns einsetzen?Bovenschulte: Wir müssen den Menschen eine Perspektive für Lockerungen bieten. Aber wir müssen auch vorsichtig sein. Es darf keinen Jo-Jo-Effekt geben, weil wir jetzt Beschränkungen aufheben und dann in zwei Wochen merken: Das war zu schnell, die Zahlen steigen wieder. Da den richtigen Weg zu finden, ist nicht einfach. Richtigerweise läuft es darauf hinaus, erst einmal Schulen und Kindertagesstätten zu öffnen. Das hat Priorität. Dafür zeichnet sich meiner Wahrnehmung nach unter den Ländern eine breite Mehrheit ab.
"
532,17,2,2021,Politik,Polizei durchsucht Wohnung eines weiteren Zeugen,"
Bei den Ermittlungen 30 Jahre nach dem tödlichen Brandanschlag auf eine Flüchtlingsunterkunft in Saarlouis gibt es offenbar Fortschritte: Der Generalbundesanwalt hat die Wohnung eines weiteren Zeugen durchsuchen lassen.
","
Bei ihren Ermittlungen im Mordfall Samuel Yeboah, der 1991 bei einem mutmaßlich rechtsextremen Brandanschlag ermordet wurde, hat die Bundesanwaltschaft eine weitere Durchsuchung durchführen lassen. Wie der SPIEGEL aus Ermittlerkreisen erfuhr, durchsuchten Einsatzkräfte der Polizei am Mittwoch die Wohnung eines weiteren Zeugen in Saarlouis. Der Mann soll zum Bekanntenkreis des Mordverdächtigen gehört haben. Weitere Einzelheiten wurden zunächst nicht bekannt.
"
533,19,5,2021,Politik,Kommt ein neuer Flüchtlingssommer?,"
Liebe Leserin, lieber Leser,mit ihrem Rücktritt versucht Franziska Giffey, vor die Lage zu kommen. Die Debatte über Geflüchtete brandet wieder auf – und auch in diesem Wahlkampf bleiben Sie nicht vor Besuchen von Kanzlerkandidaten an Ihrem Strandkorb verschont.
","
Kluger ZugEs war abzusehen und doch überraschend, dass Familienministerin Franziska Giffey (SPD) heute die Kanzlerin um Entlassung durch den Bundespräsidenten bat. Sie ist damit der finalen Entscheidung der Freien Universität Berlin zuvorgekommen, ob ihr der Doktortitel aufgrund der Plagiatsvorwürfe gegen ihre Promotion aberkannt wird. Giffey hatte bereits zuvor darauf verzichtet, den akademischen Titel zu führen und angekündigt, im Falle einer Aberkennung als Ministerin zurückzutreten.Ein kluger Zug, ganz nach den Regeln der Krisendiplomatie: Vor die Lage kommen, ohne größeren Schaden anzurichten. Die aktive Zeit des Kabinetts neigt sich ohnehin dem Ende zu, die letzten Gesetzesvorhaben der Großen Koalition sind auf dem Weg, die Sommerpause naht, danach ist Bundestagswahl. Zugleich hat Giffey betont, dass sie an ihrer Spitzenkandidatur fürs Berliner Abgeordnetenhaus festhalten will. Ihren Plan, Regierende Bürgermeisterin zu werden, will sie nicht gefährden. (Mehr Hintergründe finden Sie hier, einen Kommentar hier.)Warum allerdings eine mutmaßlich plagiierte Doktorarbeit Grund für einen Rücktritt als Ministerin, nicht aber für das Aus als Spitzenkandidatin auf Landesebene ist, das müsste Franziska Giffey noch mal genau erklären.Flüchtlingsstreit 2.0Es sind die Orte, deren Namen zum Fanal wurden.Moria, der ewige Schandfleck europäischer Flüchtlingspolitik, bis das hoffnungslos überfüllte Lager dort im vergangenen Jahr in Flammen aufging.Ceuta nun, jene spanische Enklave auf afrikanischem Boden, die innerhalb eines Tages von 5000 Geflüchteten überrannt wurde – und damit zeigte, auf welch wackeligen Säulen die europäische Asylpolitik gebaut ist. Da sich Marokkos Regierung an der Haltung der EU im Westsahara-Konflikt stört, ließ sie die Muskeln spielen – und machte das Tor zu Europa in Ceuta ein Stück weit auf.Zugleich mehren sich die Berichte über gerettete und ertrunkene Bootsflüchtlinge im Mittelmeer, zugleich steigt die Zahl der Asylanträge in Deutschland im Vergleich zum vergangenen Jahr. Mit voller Wucht drängt ein Problem zurück in die politische Debatte, das uns die Pandemie ein Jahr lang zu vergessen erlaubte: die Europäische Union und ihre ungelöste Migrationsfrage.Die Vorfälle aus Marokko führen vor Augen, wie wenig sich in den letzten Jahren getan hat. Bundesinnenminister Horst Seehofer (CSU) wollte die deutsche EU-Ratspräsidentschaft im vergangenen Jahr dazu nutzen, im Streben nach einer einheitlichen EU-Asylpolitik einen kleinen Schritt voranzukommen. Er musste sich bald eingestehen, dass es nicht geht. Selbst die viel beschworene Allianz der Willigen, also der EU-Staaten, die zur Aufnahme von Geflüchteten bereit sind, hat sich noch immer nicht formiert, abgesehen von spärlichen symbolischen Taten, als es darum ging, die Kinder aus Moria zu retten.
"
534,17,4,2021,Politik,"


","
Deutschland braucht einen effizienten, aber keinen starken Staat. Die geplante Machtverschiebung Richtung Bund und die populistischen Rufe nach hartem Durchgreifen bergen Gefahren.
","
Was für ein Machtkampf, was für ein Spektakel und ja, was für eine Abwechslung: Laschet gegen Söder. Einmal geht es nicht um Leben und Tod, steigende Infektionszahlen, Impfstoffe. Der Kampf der beiden Parteivorsitzenden hat Netflix-Qualitäten – vor allem aber weil es, wie in jedem guten Drama, eine zweite Handlungsebene, einen doppelten Boden gibt: Während die Zuschauerinnen und Zuschauer gebannt der politischen Show zuschauen, werden Änderungen des Infektionsschutzgesetzes vorangetrieben, die dem Bund größere Eingriffsrechte bei der Pandemiebekämpfung zubilligen, die Länderchefinnen und -chefs in Teilen entmachten und es den Bürgerinnen und Bürgern erschweren, sich gerichtlich gegen die Beschränkungen zu wehren. Das hätte sogar Shakespeare gefallen, wie da ein lauter, bunter Machtkampf zweier Personen von einer Machtverschiebung ablenkt, die uns möglicherweise noch beschäftigen wird, wenn sowohl der Herr Söder als auch der Herr Laschet schon längst Geschichte sein werden.
"
535,18,1,2021,Politik,Klimaschützer stellen sich gegen Schwesig,"
Eine Stiftung für Klimaschutz soll die Nord-Stream-2-Sanktionen umgehen. Umweltverbände rebellieren gegen diesen Plan von Manuela Schwesig. Nun tritt auch die Vorsitzende von Schwesigs Klimarat zurück.
","
Die Gründung einer Klimaschutz-Stiftung für den Weiterbau der Gaspipeline Nord Stream 2 droht für Mecklenburg-Vorpommerns Ministerpräsidentin Manuela Schwesig (SPD) ein umweltpolitisches Fiasko zu werden. Zahlreiche Umweltverbände haben Schwesig bereits jegliche Zusammenarbeit mit der Stiftung »Klima-und Umweltschutz MV« verweigert.
"
536,28,12,2020,Politik,Gedränge in deutschen Wintersportgebieten,"
Volle Parkplätze, volle Pisten: Im Erzgebirge, Schwarzwald und Harz waren am Weihnachtswochenende viele Menschen unterwegs. Nun bittet das baden-württembergische Gesundheitsministerium darum, die Regeln nicht auszureizen.
","
Nach teils dichtem Gedränge in Wintersportorten im Schwarzwald rund um Weihnachten sorgen sich die Behörden vor neuen chaotischen Zuständen durch Tagesausflügler. Vor dem langen Wochenende zum Jahreswechsel rief das Landesgesundheitsministerium zu Zurückhaltung auf.
"
537,29,12,2020,Politik,Wie Sie auf das Corona-Jahr zurückblicken,"
Liebe Leserin, lieber Leser, guten Morgen,heute gibt es eine besondere Morgenlage. Gestern hatte ich Sie gefragt, welche Erfahrungen Sie aus dem Corona-Jahr 2020 mitnehmen und wie Sie auf 2021 blicken. Hier sind Ihre Antworten.
","
Endlich ZeitWie geht es Ihnen? Sind Sie optimistisch, planen Sie schon für ein Corona-freies Jahr 2021? Oder glauben Sie nicht an eine schnelle Besserung? Bereiten Sie sich auf einen längeren Lockdown vor? Und was nehmen Sie aus 2020 mit, an positiven wie negativen Erfahrungen?Diese Fragen hatte ich in meiner gestrigen »Lage« gestellt, und viele, sehr viele Leserinnen und Leser haben geantwortet, es waren mehrere hundert.Vielen Dank für Ihre Erlebnisse, Ihre Offenheit und zum Teil sehr persönlichen Schilderungen. Einige von Ihnen haben uns auch auf Missstände aufmerksam gemacht, auf sonderbare Begebenheiten. Wir werden uns Ihre Hinweise in den nächsten Tagen ansehen.Mehrheitlich blicken Sie mit vorsichtiger Zuversicht ins neue Jahr. Die meisten von Ihnen sind zwar überzeugt, dass wir noch viele Monate mit Einschränkungen leben müssen. Viele aber hoffen darauf, dass sich mit den höheren Temperaturen im Frühling und Sommer wieder etwas mehr Normalität einstellt. Fast ausnahmslos alle setzen auf die Impfung, fürchten aber nur, dass der Prozess sehr lange dauern wird – auch weil Deutschland vermutlich nicht schnell genug ausreichend Impfstoff beschaffen kann.
"
538,22,12,2020,Politik,Bayern verhängt strenge Corona-Testpflicht für Reiserückkehrer,"
Wer aus einem Corona-Risikogebiet nach Bayern zurückkehrt, muss sich künftig innerhalb kurzer Zeit auf das Virus testen lassen. Auch Tests aus dem Ausland sind zulässig.
","
Alle Urlaubs- und Familienrückkehrer aus ausländischen Risikogebieten unterliegen künftig in Bayern einer strengen Corona-Testpflicht. Spätestens 72 Stunden nach der Einreise müssen sie beim zuständigen Gesundheitsamt ein Testergebnis vorlegen, das maximal 48 Stunden alt sein darf. Das hat das bayerische Kabinett beschlossen. Rückkehrer können aber auch Corona-Tests vorlegen, die im Ausland vorgenommen wurden.
"
